Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Congo, Dem. Rep.",COD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.04773164,95.13881223,95.87523399,96.11327319,96.60913014,96.89567523,96.96158323,97.05855877,96.84997164,96.99702559,97.94029999,98.34290314,98.27030182,97.97200012,97.88249969,97.42220306,97.33319855,97.17209625,96.96579742,97.01930237,96.80249786,96.20960236,95.47480011,93.91760254,92.87229919,95.81829834,97.03109741,96.69979858,96.38369751,,
"Congo, Rep.",COG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.41378681,64.5626788,67.60286909,68.41274896,76.47094224,69.79578171,75.40966863,80.1529571,79.73475522,76.95472981,64.85569763,61.17750168,68.52950287,61.99069977,62.93080139,63.10570145,69.42279816,60.34140015,56.86420059,56.02949905,54.79859924,64.61730194,65.30439758,62.4817009,62.16070175,64.15080261,67.61270142,69.33439636,69.854599,,
Colombia,COL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.25119669,37.00122769,33.22753559,33.20478787,33.97223636,33.69990182,33.77539831,25.80034772,25.93868376,29.13546988,28.0340004,27.24029922,28.79800034,30.69939995,29.17700005,29.08069992,29.68889999,30.4218998,29.96629906,30.91049957,29.74500084,28.90640068,28.90360069,32.29169846,32.3832016,31.59950066,30.73579979,32.52899933,30.71820068,,
Comoros,COM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.83857352,50.71266095,50.24473258,49.95204542,59.95919562,59.54349639,60.80219237,59.78107979,49.9613506,49.59409627,48.95610046,48.68500137,49.81769943,43.29650116,42.55950165,45.15209961,41.6352005,55.80250168,54.80929947,49.07500076,46.61800003,50.17340088,67.64299774,62.32630157,65.83049774,64.16560364,60.49959946,56.42440033,55.00590134,,
Cabo Verde,CPV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.63404152,38.08533877,37.96103481,39.48194536,40.41188863,39.07864583,36.16141185,36.57975968,35.25363963,31.17120826,38.51959991,37.17639923,36.79270172,34.08959961,32.12599945,24.45129967,22.58289909,21.82920074,23.81110001,22.08359909,21.2208004,20.78039932,24.25970078,25.94070053,26.11459923,26.34900093,24.62459946,22.87639999,22.99880028,,
Costa Rica,CRI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3807809,44.68947084,35.02787271,36.25917298,35.80152388,34.97356676,36.65421713,33.56391353,28.89051122,29.89049818,32.94649887,32.10760117,32.53820038,33.30450058,39.15840149,41.72940063,42.39580154,41.1853981,40.69839859,40.71640015,40.38560104,38.01760101,38.06480026,37.79970169,37.61650085,38.32630157,36.80580139,36.20420074,35.70479965,,
Caribbean small states,CSS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2737893,9.039717002,10.34423691,11.66950925,10.7381554,11.08023687,10.96145226,10.84763052,9.644562035,10.02747744,10.58989241,9.672104844,9.866861065,9.529092159,8.906633938,7.511311665,7.549121512,6.813613817,7.128104443,7.855809606,7.709198232,8.720716332,8.261986375,7.388843956,6.9225444,6.907743572,,,,,
Cuba,CUB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8902011,47.17417518,51.31063637,46.86792497,45.77703154,41.25462639,41.42907161,36.81811856,34.82274699,33.71908331,34.43479919,34.05469894,34.81499863,33.57569885,33.77980042,26.32279968,21.97220039,18.59480095,18.73159981,17.86090088,14.60280037,17.83289909,18.61090088,18.17029953,22.42110062,20.0916996,14.04780006,18.95019913,20.85129929,,
Curacao,CUW,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.096968998,0.081382537,0.080581862,0.081862977,0.081762955,0.078676188,0.075462531,0.072099999,0.616599977,0.590399981,0.599799991,0.586799979,0.573499978,0.559199989,0.539799988,0.471799999,0.484800011,0.476399988,0.472000003,0.712499976,1.388100028,1.657199979,1.601500034,1.735700011,2.224699974,3.015100002,,
Cayman Islands,CYM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0.0125,0.0163,0.0086,0.0101,0.0102,0.0098,0.0097,0.0093,0.0087,,
Cyprus,CYP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495929367,0.365810347,0.34709919,0.334859875,0.723186986,3.35429847,3.357069083,3.294070781,3.262168212,3.226642523,3.097300053,3.048099995,3.177099943,3.257800102,3.309099913,3.365099907,3.516700029,4.356900215,5.49849987,6.343800068,6.580699921,7.701000214,8.729599953,9.859800339,9.626899719,10.54349995,10.40719986,11.07619953,12.14360046,,
